Id,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,State,PostalCode,Region,ProductID,Category,ProductName,Sales,Quantity
330,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Round Specialty Laser Printer Labels,100.24,10
331,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.76,6
6337,CA-2016-165995,2016-08-30,2016-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,California,90008,West,FUR-FU-10000672,Furniture,"Executive Impressions 10"" Spectator Wall Clock",47.04,4
6338,CA-2016-165995,2016-08-30,2016-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,California,90008,West,TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,339.96,5
5774,CA-2016-117408,2016-08-31,2016-09-06,Standard Class,TP-21130,Theone Pippenger,Consumer,Texas,76706,Central,OFF-ST-10001580,Office Supplies,Super Decoflex Portable Personal File,23.97,2
350,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York,10009,East,TEC-AC-10000290,Technology,Sabrent 4-Port USB 2.0 Hub,6.79,1
351,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York,10009,East,OFF-PA-10001970,Office Supplies,Xerox 1881,24.56,2
352,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York,10009,East,OFF-BI-10002160,Office Supplies,Acco Hanging Data Binders,3.05,1
353,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York,10009,East,OFF-PA-10001970,Office Supplies,Xerox 1881,49.12,4
354,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York,10009,East,OFF-BI-10004995,Office Supplies,GBC DocuBind P400 Electric Binding System,4355.17,4
963,CA-2016-120859,2016-09-01,2016-09-04,First Class,CV-12805,Cynthia Voltz,Corporate,California,94110,West,OFF-EN-10001335,Office Supplies,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2
2143,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,Pennsylvania,19140,East,OFF-PA-10004675,Office Supplies,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6
2144,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,Pennsylvania,19140,East,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.99,2
2145,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Staples,16.69,7
6077,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,New York,10011,East,TEC-AC-10001432,Technology,Enermax Aurora Lite Keyboard,468.9,6
6078,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,New York,10011,East,TEC-AC-10003399,Technology,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2
6079,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,New York,10011,East,OFF-SU-10001574,Office Supplies,Acme Value Line Scissors,10.95,3
6080,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,New York,10011,East,FUR-FU-10004864,Furniture,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3
6983,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5
6984,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Michigan,48227,Central,TEC-PH-10002365,Technology,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1
6985,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4
6986,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,GBC Plastic Binding Combs,29.52,4
6987,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Newell 315,11.96,2
6988,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,5
7482,CA-2016-124583,2016-09-01,2016-09-03,Second Class,LB-16795,Laurel Beltran,Home Office,California,92646,West,OFF-EN-10002500,Office Supplies,Globe Weis Peel & Seel First Class Envelopes,12.78,1
1408,CA-2016-130407,2016-09-02,2016-09-06,Standard Class,KD-16270,Karen Daniels,Consumer,New York,10024,East,OFF-AR-10002240,Office Supplies,Panasonic KP-150 Electric Pencil Sharpener,75.48,2
1409,CA-2016-130407,2016-09-02,2016-09-06,Standard Class,KD-16270,Karen Daniels,Consumer,New York,10024,East,FUR-FU-10001967,Furniture,Telescoping Adjustable Floor Lamp,39.98,2
3416,CA-2016-116540,2016-09-02,2016-09-02,Same Day,SS-20590,Sonia Sunley,Consumer,Wisconsin,53711,Central,OFF-FA-10002676,Office Supplies,Colored Push Pins,1.81,1
3417,CA-2016-116540,2016-09-02,2016-09-02,Same Day,SS-20590,Sonia Sunley,Consumer,Wisconsin,53711,Central,OFF-BI-10004970,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2
5429,CA-2016-113096,2016-09-02,2016-09-04,First Class,SZ-20035,Sam Zeldin,Home Office,California,94122,West,OFF-ST-10003455,Office Supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3
6763,CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,Illinois,60623,Central,OFF-LA-10000240,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5
6764,CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,Illinois,60623,Central,OFF-ST-10002485,Office Supplies,Rogers Deluxe File Chest,35.17,2
6765,CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,Illinois,60623,Central,TEC-MA-10003230,Technology,Okidata C610n Printer,1362.9,3
6937,CA-2016-129847,2016-09-02,2016-09-04,First Class,TA-21385,Tom Ashbrook,Home Office,Illinois,60653,Central,FUR-FU-10000277,Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.27,2
7078,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Heavy-Duty E-Z-D Binders,22.91,7
7079,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Belkin F9M820V08 8 Outlet Surge,309.46,9
7080,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Zebra Zazzle Fluorescent Highlighters,19.46,4
7081,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,North Carolina,28205,South,FUR-TA-10001768,Furniture,Hon Racetrack Conference Tables,472.52,3
7082,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,North Carolina,28205,South,TEC-AC-10002049,Technology,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,3
7083,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,GBC Plasticlear Binding Covers,17.22,5
8179,CA-2016-166429,2016-09-02,2016-09-08,Standard Class,TG-21310,Toby Gnade,Consumer,Washington,98198,West,TEC-CO-10002095,Technology,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2
8679,CA-2016-112739,2016-09-02,2016-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,Texas,77070,Central,OFF-BI-10001132,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.61,8
8680,CA-2016-112739,2016-09-02,2016-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,Texas,77070,Central,TEC-AC-10001714,Technology,Logitech MX Performance Wireless Mouse,159.56,5
9069,CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,Becky Martin,Consumer,Washington,98198,West,FUR-CH-10003061,Furniture,"Global Leather Task Chair, Black",215.98,3
9070,CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,Becky Martin,Consumer,Washington,98198,West,OFF-EN-10003567,Office Supplies,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3
9233,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,California,90036,West,FUR-FU-10001889,Furniture,Ultra Door Pull Handle,94.68,9
9234,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,California,90036,West,OFF-ST-10000321,Office Supplies,Akro Stacking Bins,23.67,3
9235,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,California,90036,West,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,1091.17,4
9236,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,California,90036,West,OFF-AR-10004752,Office Supplies,Blackstonian Pencils,18.69,7
9237,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,California,90036,West,FUR-TA-10001539,Furniture,Chromcraft Rectangular Conference Tables,568.73,3
9238,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,California,90036,West,OFF-BI-10001553,Office Supplies,SpineVue Locking Slant-D Ring Binders by Cardinal,7.31,1
870,CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,Paul Knutson,Home Office,Pennsylvania,19143,East,OFF-BI-10000545,Office Supplies,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5
871,CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,Paul Knutson,Home Office,Pennsylvania,19143,East,TEC-PH-10002496,Technology,Cisco SPA301,280.78,3
1382,US-2016-100566,2016-09-03,2016-09-09,Standard Class,JK-16120,Julie Kriz,Home Office,Illinois,60505,Central,FUR-FU-10003394,Furniture,"Tenex ""The Solids"" Textured Chair Mats",83.95,3
2160,CA-2016-159737,2016-09-03,2016-09-09,Standard Class,CS-11950,Carlos Soltero,Consumer,Illinois,60610,Central,OFF-BI-10004236,Office Supplies,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.81,3
2283,CA-2016-132143,2016-09-03,2016-09-05,First Class,FM-14215,Filia McAdams,Corporate,Connecticut,6457,East,OFF-PA-10002713,Office Supplies,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.16,7
2772,CA-2016-163986,2016-09-03,2016-09-10,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Crate-A-Files,54.5,5
5354,US-2016-101616,2016-09-03,2016-09-06,First Class,CY-12745,Craig Yedwab,Corporate,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Heavy-Duty E-Z-D Binders,87.28,8
6779,US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,Maryland,21215,East,FUR-BO-10003159,Furniture,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3
6780,US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,Maryland,21215,East,FUR-FU-10002364,Furniture,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2
6781,US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,Maryland,21215,East,OFF-BI-10003350,Office Supplies,Acco Expandable Hanging Binders,12.76,2
6782,US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,Maryland,21215,East,OFF-LA-10004093,Office Supplies,Avery 486,58.48,8
7563,US-2016-104815,2016-09-03,2016-09-07,Standard Class,RB-19570,Rob Beeghly,Consumer,Illinois,60610,Central,FUR-BO-10003894,Furniture,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.74,4
8660,CA-2016-153185,2016-09-03,2016-09-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,Ohio,45231,East,OFF-PA-10002246,Office Supplies,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6
3788,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,Texas,77041,Central,OFF-AR-10002804,Office Supplies,Faber Castell Col-Erase Pencils,3.91,1
3789,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,Texas,77041,Central,OFF-AR-10001044,Office Supplies,"BOSTON Ranger #55 Pencil Sharpener, Black",62.38,3
5331,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,New York,10011,East,FUR-FU-10004748,Furniture,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1
5332,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,New York,10011,East,OFF-BI-10001460,Office Supplies,Plastic Binding Combs,60.6,5
5333,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,New York,10011,East,OFF-SU-10002503,Office Supplies,Acme Preferred Stainless Steel Scissors,22.72,4
5807,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,Tennessee,37918,South,OFF-PA-10002195,Office Supplies,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.19,3
5808,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,Tennessee,37918,South,OFF-AP-10001205,Office Supplies,Belkin 5 Outlet SurgeMaster Power Centers,87.17,2
5809,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,Tennessee,37918,South,OFF-AR-10002987,Office Supplies,Prismacolor Color Pencil Set,31.74,2
6037,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,Kentucky,40324,South,FUR-FU-10003347,Furniture,Coloredge Poster Frame,42.6,3
6038,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Poly Designer Cover & Back,113.94,6
6039,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Fellowes Neat Ideas Storage Cubes,129.92,4
6040,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Nontoxic Chalk,5.28,3
8737,CA-2016-168774,2016-09-04,2016-09-09,Standard Class,RP-19855,Roy Phan,Corporate,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,"Hot File 7-Pocket, Floor Stand",535.41,3
9073,CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Mick Brown,Consumer,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Staple envelope,16.56,2
9074,CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Mick Brown,Consumer,Missouri,65807,Central,TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5
9602,CA-2016-117604,2016-09-04,2016-09-09,Standard Class,JP-15520,Jeremy Pistek,Consumer,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Xerox 1886,239.5,5
9929,CA-2016-129630,2016-09-04,2016-09-04,Same Day,IM-15055,Ionia McGrath,Consumer,California,94122,West,FUR-FU-10000260,Furniture,"6"" Cubicle Wall Clock, Black",24.27,3
9930,CA-2016-129630,2016-09-04,2016-09-04,Same Day,IM-15055,Ionia McGrath,Consumer,California,94122,West,TEC-CO-10003763,Technology,Canon PC1060 Personal Laser Copier,2799.96,5
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2
441,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,Michigan,48227,Central,FUR-FU-10000246,Furniture,Aluminum Document Frame,12.22,1
442,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3
443,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3
444,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4
445,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,Michigan,48227,Central,FUR-CH-10002372,Furniture,Office Star - Ergonomically Designed Knee Chair,242.94,3
446,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Avery 520,22.05,7
1281,CA-2016-160815,2016-09-05,2016-09-06,First Class,TR-21325,Toby Ritter,Consumer,Iowa,52402,Central,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,278.4,3
1795,CA-2016-140774,2016-09-05,2016-09-10,Standard Class,BE-11455,Brad Eason,Home Office,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3
3145,US-2016-148110,2016-09-05,2016-09-11,Standard Class,AR-10825,Anthony Rawles,Corporate,Texas,78745,Central,FUR-CH-10002647,Furniture,"Situations Contoured Folding Chairs, 4/Set",347.8,7
3524,CA-2016-137673,2016-09-05,2016-09-10,Standard Class,ML-17395,Marina Lichtenstein,Corporate,California,92105,West,TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,116,8
3617,CA-2016-154536,2016-09-05,2016-09-09,Standard Class,JC-15340,Jasper Cacioppo,Consumer,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.56,5
3874,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Staple envelope,23.47,3
3875,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.06,7
3876,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,Tennessee,37604,South,TEC-PH-10002660,Technology,Nortel Networks T7316 E Nt8 B27,108.78,2
3877,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Xerox 1971,10.27,3
4615,CA-2016-144540,2016-09-05,2016-09-10,Standard Class,GH-14410,Gary Hansen,Home Office,Texas,77070,Central,OFF-AP-10002457,Office Supplies,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3
4616,CA-2016-144540,2016-09-05,2016-09-10,Standard Class,GH-14410,Gary Hansen,Home Office,Texas,77070,Central,OFF-FA-10002763,Office Supplies,Advantus Map Pennant Flags and Round Head Tacks,28.44,9
4945,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,California,90278,West,OFF-PA-10004381,Office Supplies,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2
4946,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,California,90278,West,OFF-BI-10000050,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",11.68,2
4947,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,California,90278,West,OFF-FA-10000304,Office Supplies,Advantus Push Pins,4.36,2
5382,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,Don Miller,Corporate,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Xerox 202,25.92,5
5383,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,Don Miller,Corporate,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Staples,15.81,8
5384,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,Don Miller,Corporate,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Xerox 1930,10.37,2
5880,CA-2016-133319,2016-09-05,2016-09-11,Standard Class,MV-17485,Mark Van Huff,Consumer,New York,10011,East,OFF-PA-10001815,Office Supplies,Xerox 1885,192.16,4
